implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK2,1118,2180,0.000196819,84.6016,84.6016,4.397086000721362e-07,4.291548569772682e-06,1.2084421184327869e-06,8.180536266176356e-08,1.2902474810945504e-06,8
BK,1118,2304,0.000221921,84.3359,84.3359,4.400218196193902e-07,4.291469956719628e-06,1.2093090348773533e-06,8.185753383979014e-08,1.2911665687171437e-06,8
MBK,1118,2304,0.00013346,84.707,84.707,4.397015068485485e-07,4.291409438422379e-06,1.2084308597776626e-06,8.179580750095286e-08,1.2902266672786154e-06,8
MBK2,1118,2304,0.000209259,84.5859,84.5859,4.399728407258672e-07,4.291371458016858e-06,1.2091851896709866e-06,8.183765910530385e-08,1.2910228487762903e-06,8
BK,1118,2298,0.000222488,84.5391,84.5391,4.3964625721804213e-07,4.291319562480162e-06,1.2082788679334852e-06,8.178567903049349e-08,1.2900645469639786e-06,8
MBK,1118,2298,0.000130624,84.5938,84.5938,4.384815798727415e-07,4.291346127286251e-06,1.2050673365592956e-06,8.157966976341414e-08,1.2866470063227095e-06,8
MBK2,1118,2298,0.000283966,84.7109,84.7109,4.397688532668632e-07,4.29093845819645e-06,1.2086166275872124e-06,8.180765590035815e-08,1.2904242834875704e-06,8
BK,1118,2170,0.000185238,84.7188,84.7188,4.401588419782901e-07,4.289166011990293e-06,1.2097762690650092e-06,8.179236764306097e-08,1.2915686367080702e-06,8
MBK,1118,2170,0.000129948,84.4727,84.4727,4.392208571932988e-07,4.291201781048076e-06,1.2071164117919076e-06,8.169987368641313e-08,1.2888162854783207e-06,8
MBK2,1118,2170,0.000202899,84.7188,84.7188,4.402248319348343e-07,4.2891613339332784e-06,1.2099395195643109e-06,8.18227530544391e-08,1.29176227261875e-06,8
BK,1118,2242,0.00021873,84.7188,84.7188,4.403948299932997e-07,4.290797710103619e-06,1.2103307578298782e-06,8.193034416516791e-08,1.2922611019950462e-06,8
MBK,1118,2242,0.000127928,84.7188,84.7188,4.396431246499626e-07,4.291059307685842e-06,1.208259165287018e-06,8.179618970738528e-08,1.2900553549944031e-06,8
MBK2,1118,2242,0.000252246,84.7148,84.7148,4.396046255751597e-07,4.291632291290034e-06,1.2081465787357757e-06,8.179580750095286e-08,1.2899423862367285e-06,8
BK,1118,2172,0.000179809,84.4766,84.4766,4.393952446703991e-07,4.291346164132161e-06,1.2075864606433445e-06,8.17415341875479e-08,1.2893279948308923e-06,8
MBK,1118,2172,0.000129191,84.5938,84.5938,4.3921209955570657e-07,4.29146609114795e-06,1.2070798211627538e-06,8.171076656973734e-08,1.2887905877324911e-06,8
MBK2,1118,2172,0.000207863,84.5625,84.5625,4.394246483923733e-07,4.291673307915206e-06,1.20765401257409e-06,8.176026230273693e-08,1.289414274876827e-06,8
BK,1118,2198,0.000188275,84.5938,84.5938,4.395797928123373e-07,4.291469771015224e-06,1.2080874707963732e-06,8.178204806938539e-08,1.2898695188657586e-06,8
MBK,1118,2198,0.000155133,84.7227,84.7227,4.395295541057579e-07,4.2900306870581366e-06,1.2080086602105036e-06,8.171344201476435e-08,1.2897221022252678e-06,8
MBK2,1118,2198,0.000208473,84.4727,84.4727,4.3908103053878973e-07,4.291475076171049e-06,1.206722358862559e-06,8.16836299130349e-08,1.288405988775594e-06,8
BK,1118,2206,0.000204057,84.5977,84.5977,4.399127057037098e-07,4.291513441588036e-06,1.2090022365252177e-06,8.184415661465512e-08,1.2908463931398727e-06,8
MBK,1118,2206,0.000131503,84.5781,84.5781,4.398472302815363e-07,4.291583400272098e-06,1.2088192833794489e-06,8.183498366027684e-08,1.2906542670397256e-06,8
MBK2,1118,2206,0.000227617,84.6016,84.6016,4.38811870009022e-07,4.291344337640558e-06,1.2059849169519214e-06,8.163126763179208e-08,1.2876161845837135e-06,8
BK,1118,2190,0.000192947,84.7227,84.7227,4.396974150599403e-07,4.291639133807826e-06,1.208408342467414e-06,8.180631817784465e-08,1.2902146606452589e-06,8
MBK,1118,2190,0.000125223,84.5898,84.5898,4.399497775890887e-07,4.290787295500423e-06,1.209103564421336e-06,8.18516096400875e-08,1.2909551740614237e-06,8
MBK2,1118,2190,0.000208609,84.4766,84.4766,4.402059295554355e-07,4.291539195499361e-06,1.209807230366601e-06,8.189957654735737e-08,1.2917068069139585e-06,8
BK,1118,2198,0.000186495,84.2656,84.2656,4.395670270743209e-07,4.291544923443827e-06,1.2080565094947816e-06,8.17755505600341e-08,1.2898320600548157e-06,8
MBK,1118,2198,0.000127369,84.5977,84.5977,4.393544484746514e-07,4.291397394251292e-06,1.2074766887558831e-06,8.173159682030474e-08,1.2892082855761878e-06,8
MBK2,1118,2198,0.000197498,84.4688,84.4688,4.3962024569202433e-07,4.291604981198876e-06,1.2082000573476156e-06,8.178816337230425e-08,1.2899882207199195e-06,8
BK,1118,2400,0.000231156,84.5508,84.5508,4.399877435681669e-07,4.291347166526995e-06,1.2092077069812352e-06,8.185887156230368e-08,1.2910665785435388e-06,8
MBK,1118,2400,0.000147217,84.5938,84.5938,4.398294730603885e-07,4.2905617663306965e-06,1.2087742487589518e-06,8.18279128412769e-08,1.2906021616002288e-06,8
MBK2,1118,2400,0.000215585,84.7188,84.7188,4.394295514659378e-07,4.290572259309981e-06,1.2076821592119006e-06,8.174650287116947e-08,1.28942866208307e-06,8
BK,1118,2414,0.000241701,84.668,84.668,4.400341945964298e-07,4.291530774493586e-06,1.2093399961789449e-06,8.186288472984415e-08,1.291202880908789e-06,8
MBK,1118,2414,0.000166754,84.4648,84.4648,4.3992697583906923e-07,4.291532873917833e-06,1.209052900473277e-06,8.183536586670926e-08,1.290888266339986e-06,8
MBK2,1118,2414,0.000229539,84.582,84.582,4.39908892983774e-07,4.2911967865123055e-06,1.20900786585278e-06,8.182733953162827e-08,1.2908352053844082e-06,8
BK,1118,2224,0.000231928,84.4531,84.4531,4.404585888351696e-07,4.291418916970871e-06,1.2105277842945524e-06,8.192040679792474e-08,1.292448191092477e-06,8
MBK,1118,2224,0.000153697,84.5938,84.5938,4.402796118375629e-07,4.291559270114332e-06,1.2100211448139615e-06,8.190186978595193e-08,1.2919230145999131e-06,8
MBK2,1118,2224,0.000231569,84.4258,84.4258,4.396188305836896e-07,4.291471308094658e-06,1.2081972426838346e-06,8.178682564979075e-08,1.2899840683336253e-06,8
BK,1118,2346,0.000196584,84.4609,84.4609,4.394892594838505e-07,4.291464940343373e-06,1.20783978038364e-06,8.176408436706124e-08,1.289603864750701e-06,8
MBK,1118,2346,0.000185721,84.5938,84.5938,4.402531146607361e-07,4.291590222565637e-06,1.2099367049005296e-06,8.190855839851945e-08,1.291845263299049e-06,8
MBK2,1118,2346,0.000238163,84.5938,84.5938,4.400252536594386e-07,4.29063546220306e-06,1.2093118495411343e-06,8.186479576200632e-08,1.2911766453031407e-06,8
BK,1118,2242,0.000211312,84.5977,84.5977,4.39961643632582e-07,4.291411937821131e-06,1.2091429697142708e-06,8.184702316289835e-08,1.2909899928771692e-06,8
MBK,1118,2242,0.000135599,84.4297,84.4297,4.3989460516650114e-07,4.291386769939914e-06,1.2089600165685018e-06,8.18332637313309e-08,1.290793280299833e-06,8
MBK2,1118,2242,0.000232936,84.7227,84.7227,4.4007783484881874e-07,4.291168127459037e-06,1.209525763988495e-06,8.180517155854735e-08,1.2913309355470424e-06,8
BK,1118,2266,0.000216122,84.6016,84.6016,4.3968879415627213e-07,4.291215467470905e-06,1.2083914544847278e-06,8.17979096363312e-08,1.290189364121059e-06,8
MBK,1118,2266,0.000164408,84.5938,84.5938,4.39588342988352e-07,4.291353472384112e-06,1.208115617434184e-06,8.177899041792596e-08,1.2898946078521098e-06,8
MBK2,1118,2266,0.000201782,84.5938,84.5938,4.403490841585125e-07,4.291448565532367e-06,1.2102209859424168e-06,8.190588295349244e-08,1.2921268688959092e-06,8
BK,1118,2212,0.00020351,84.7266,84.7266,4.395302864239136e-07,4.291635755651026e-06,1.2079439229435392e-06,8.178032814043947e-08,1.2897242510839788e-06,8
MBK,1118,2212,0.000131844,84.6016,84.6016,4.394565752582244e-07,4.291475489124416e-06,1.2077553404702082e-06,8.175261817408836e-08,1.2895079586442966e-06,8
MBK2,1118,2212,0.000204364,84.6016,84.6016,4.4007851972205814e-07,4.291494065695231e-06,1.2094582120577497e-06,8.187473312924949e-08,1.291332945186999e-06,8
BK,1118,2394,0.00022333,84.5898,84.5898,4.39471389690957e-07,4.291540223756012e-06,1.207791931099362e-06,8.175949788987206e-08,1.289551428989234e-06,8
MBK,1118,2394,0.000161009,84.707,84.707,4.395395529950521e-07,4.291656300350721e-06,1.2079720695813498e-06,8.177937262435838e-08,1.289751442205708e-06,8
MBK2,1118,2394,0.000253874,84.8359,84.8359,4.395149630576345e-07,4.291526098018167e-06,1.2079157763057289e-06,8.176351105741257e-08,1.2896792873631413e-06,8
BK,1118,2450,0.00020548,84.7109,84.7109,4.3973966820811494e-07,4.2915022786634296e-06,1.2085350023375618e-06,8.180364273281764e-08,1.2903386450703794e-06,8
MBK,1118,2450,0.000135833,84.582,84.582,4.399444018252457e-07,4.29032584283869e-06,1.209109193748898e-06,8.183020607987149e-08,1.2909393998287695e-06,8
MBK2,1118,2450,0.000211646,84.4609,84.4609,4.389188933858943e-07,4.291480419143153e-06,1.2062720126575897e-06,8.165821318527835e-08,1.287930225842868e-06,8
BK,1118,2230,0.00020806,84.6016,84.6016,4.391700659501989e-07,4.29144527582056e-06,1.2069700492752924e-06,8.169719824138612e-08,1.2886672475166786e-06,8
MBK,1118,2230,0.000132013,84.3477,84.3477,4.39376190513486e-07,4.2913799075894165e-06,1.2075301673677234e-06,8.174191639398032e-08,1.2892720837617036e-06,8
MBK2,1118,2230,0.00020628,84.7188,84.7188,4.397971442319123e-07,4.2909250216111104e-06,1.2086954381730822e-06,8.181186017111488e-08,1.290507298344197e-06,8
BK,1118,2282,0.000199651,84.582,84.582,4.397704991195132e-07,4.291493618215845e-06,1.2086138129234316e-06,8.181530002900672e-08,1.2904291129524385e-06,8
MBK,1118,2282,0.000145024,84.4648,84.4648,4.396048860824775e-07,4.291634834488064e-06,1.2081465787357757e-06,8.17965719138177e-08,1.2899431506495931e-06,8
MBK2,1118,2282,0.000243417,84.4141,84.4141,4.3980527948477145e-07,4.291543464926705e-06,1.2087066968282065e-06,8.182447298338505e-08,1.2905311698115917e-06,8
BK,1118,2204,0.000209078,84.7227,84.7227,4.395280841928009e-07,4.291424438329911e-06,1.2079523669348825e-06,8.176542208957471e-08,1.2897177890244572e-06,8
MBK,1118,2204,0.000126137,84.7227,84.7227,4.393595283673498e-07,4.291137228910078e-06,1.2074766887558831e-06,8.174650287116947e-08,1.2892231916270526e-06,8
MBK2,1118,2204,0.000188559,84.4961,84.4961,4.389767955344953e-07,4.291556350310854e-06,1.2064268191655477e-06,8.167331033935928e-08,1.288100129504907e-06,8
BK,1118,2582,0.00023517,84.3398,84.3398,4.394713328032748e-07,4.289392545213626e-06,1.2078735563490126e-06,8.167770571333222e-08,1.289551262062345e-06,8
MBK,1118,2582,0.000172808,84.5898,84.5898,4.39859830402067e-07,4.291516660063623e-06,1.2088558740086029e-06,8.183536586670926e-08,1.290691239875312e-06,8
MBK2,1118,2582,0.000262566,84.5781,84.5781,4.396385657719e-07,4.291334367326223e-06,1.208259165287018e-06,8.178281248225027e-08,1.2900419777692682e-06,8
BK,1118,2280,0.000189802,84.4883,84.4883,4.404818128680506e-07,4.289293751354608e-06,1.2106460001733568e-06,8.187033775527652e-08,1.2925163379286331e-06,8
MBK,1118,2280,0.000122936,84.4102,84.4102,4.397454123296384e-07,4.291238825151115e-06,1.2085744076304966e-06,8.178109255330431e-08,1.290355500183801e-06,8
MBK2,1118,2280,0.0002198,84.582,84.582,4.3978947046768345e-07,4.291409170758487e-06,1.2086729208628337e-06,8.181186017111488e-08,1.2904847810339486e-06,8
BK,1118,2266,0.000209122,84.7227,84.7227,4.4010459637490533e-07,4.291449030770423e-06,1.2095370226436191e-06,8.187243989065489e-08,1.291409462534274e-06,8
MBK,1118,2266,0.000124556,84.5312,84.5312,4.388421026978659e-07,4.291449883690837e-06,1.206055283546448e-06,8.164961354054869e-08,1.287704897086997e-06,8
MBK2,1118,2266,0.000236564,84.7266,84.7266,4.391585962685066e-07,4.291633151436472e-06,1.2069193853272331e-06,8.171420642762922e-08,1.2886335917548624e-06,8
BK,1118,2220,0.000223053,84.3398,84.3398,4.400003911336136e-07,4.291260967758563e-06,1.20924711227417e-06,8.185657832370909e-08,1.2911036905978791e-06,8
MBK,1118,2220,0.000123967,84.7031,84.7031,4.389371837027672e-07,4.290759049463377e-06,1.2063254912694296e-06,8.165840428849456e-08,1.2879838955579242e-06,8
MBK2,1118,2220,0.000200153,84.4648,84.4648,4.3949641223344354e-07,4.291494820812774e-06,1.2078622976938884e-06,8.176255554133149e-08,1.28962485323522e-06,8
BK,1118,2366,0.000253513,84.7188,84.7188,1.7316014047508596e-06,4.2946523668648265e-06,4.758360816372766e-06,3.227186766666061e-07,5.081079493039372e-06,8
MBK,1118,2366,0.000162569,84.4141,84.4141,4.399384567224098e-07,4.291265607711269e-06,1.2090810471110877e-06,8.184090785997949e-08,1.290921954971067e-06,8
MBK2,1118,2366,0.000245252,84.5938,84.5938,4.3952414682003013e-07,4.291475904164702e-06,1.2079467376073202e-06,8.175949788987206e-08,1.2897062354971922e-06,8
BK,1118,2200,0.000191496,84.5352,84.5352,4.38570579920324e-07,4.291285935072248e-06,1.2053206562995912e-06,8.158750499527896e-08,1.28690816129487e-06,8
MBK,1118,2200,0.000128971,84.6016,84.6016,4.396427813339019e-07,4.291405476721652e-06,1.208261979950799e-06,8.179236764306097e-08,1.29005434759386e-06,8
MBK2,1118,2200,0.000195212,84.4688,84.4688,4.387504798951915e-07,4.291484422947708e-06,1.2058047784699336e-06,8.163126763179208e-08,1.2874360461017255e-06,8
BK,1118,2210,0.000208712,84.5898,84.5898,4.403343162912549e-07,4.291434270572337e-06,1.2101562486754524e-06,8.192728651370847e-08,1.2920835351891609e-06,8
MBK,1118,2210,0.000163377,84.4492,84.4492,4.397044673188773e-07,4.291428346267358e-06,1.2084364891052248e-06,8.179886515241229e-08,1.290235354257637e-06,8
MBK2,1118,2210,0.00020033,84.5938,84.5938,4.396446997749591e-07,4.291544051882225e-06,1.2082676092783611e-06,8.179236764306097e-08,1.2900599769214222e-06,8
BK,1118,2360,0.000227518,84.5898,84.5898,4.3981772606890585e-07,4.291225650923775e-06,1.2087573607762656e-06,8.181033134538516e-08,1.2905676921216508e-06,8
MBK,1118,2360,0.000130463,84.5859,84.5859,4.395445565592728e-07,4.291445411968911e-06,1.2079945868915985e-06,8.17715373924936e-08,1.289766124284092e-06,8
MBK2,1118,2360,0.000221549,84.582,84.582,4.394925753513291e-07,4.291587238997e-06,1.207851039038764e-06,8.176255554133149e-08,1.2896135945800957e-06,8
BK,1118,2478,0.000226022,84.3398,84.3398,4.396241718631469e-07,4.291113976863912e-06,1.2082282039854263e-06,8.17715373924936e-08,1.28999974137792e-06,8
MBK,1118,2478,0.000159993,84.4648,84.4648,4.392938817268665e-07,4.291315472694486e-06,1.2073106235928006e-06,8.171993952411566e-08,1.2890305631169162e-06,8
MBK2,1118,2478,0.000227426,84.5859,84.5859,4.3939711566654033e-07,4.291334459925751e-06,1.2075892753071255e-06,8.17442096325749e-08,1.289333484939701e-06,8
BK,1118,2254,0.000226608,84.4023,84.4023,4.399105565183374e-07,4.2914126255874754e-06,1.2090022365252177e-06,8.183785020852006e-08,1.2908400867337378e-06,8
MBK,1118,2254,0.000143948,84.7227,84.7227,4.394677007444149e-07,4.290695038590073e-06,1.2077778577804563e-06,8.176274664454774e-08,1.2895406044250043e-06,8
MBK2,1118,2254,0.000232153,84.7188,84.7188,4.396450784548466e-07,4.291527773004589e-06,1.208259165287018e-06,8.180192280387171e-08,1.2900610880908896e-06,8
BK,1118,2226,0.000186867,84.5898,84.5898,4.395846540418098e-07,4.291387377306999e-06,1.2081015441152784e-06,8.17822391726016e-08,1.28988378328788e-06,8
MBK,1118,2226,0.000122494,84.7266,84.7266,4.3959032095541444e-07,4.291202990114552e-06,1.2081325054168702e-06,8.17679064313855e-08,1.2899004118482557e-06,8
MBK2,1118,2226,0.000196838,84.6836,84.6836,4.389387113828476e-07,4.291404086431977e-06,1.2063311205969918e-06,8.165725766919726e-08,1.287988378266189e-06,8
BK,1118,2224,0.000212929,84.2617,84.2617,4.3992784016976573e-07,4.291251868618521e-06,1.209050085809496e-06,8.184071675676328e-08,1.2908908025662592e-06,8
MBK,1118,2224,0.000136197,84.5977,84.5977,4.393360809498597e-07,4.291617754387365e-06,1.2074147661526998e-06,8.173962315538574e-08,1.2891543893080857e-06,8
MBK2,1118,2224,0.000209633,84.7227,84.7227,4.396807119491531e-07,4.291456131104586e-06,1.2083717518382605e-06,8.179389646879069e-08,1.290165648307051e-06,8
BK,1118,2316,0.000221864,84.5938,84.5938,4.399248620175236e-07,4.291492291085136e-06,1.2090472711457147e-06,8.183479255706063e-08,1.2908820637027752e-06,8
MBK,1118,2316,0.000174123,84.7227,84.7227,4.3983597454168674e-07,4.291513510651041e-06,1.2087967660692004e-06,8.182447298338505e-08,1.2906212390525851e-06,8
MBK2,1118,2316,0.000229063,84.5977,84.5977,4.4001115002100586e-07,4.291136403238696e-06,1.2092865175671048e-06,8.18487430918443e-08,1.291135260658949e-06,8
BK,1118,2202,0.000212061,84.4766,84.4766,4.398950489732182e-07,4.291530842275271e-06,1.2089515725771588e-06,8.184300999535787e-08,1.2907945825725166e-06,8
MBK,1118,2202,0.000147372,84.3398,84.3398,4.393664801356305e-07,4.29155488949674e-06,1.207510464721256e-06,8.173312564603446e-08,1.2892435903672904e-06,8
MBK2,1118,2202,0.000226974,84.5977,84.5977,4.394674700000997e-07,4.291471972683965e-06,1.2077834871080188e-06,8.175644023841263e-08,1.2895399273464314e-06,8
BK,1118,2142,0.00018272,84.4727,84.4727,4.397017255117744e-07,4.291621284293983e-06,1.2084167864587571e-06,8.181052244860137e-08,1.2902273089073587e-06,8
MBK,1118,2142,0.000116732,84.5977,84.5977,4.396319991637721e-07,4.291420076243663e-06,1.2082366479767694e-06,8.17860612369259e-08,1.2900227092136952e-06,8
MBK2,1118,2142,0.000199901,84.7227,84.7227,4.395796690389436e-07,4.29125880760231e-06,1.2081071734428409e-06,8.176198223168286e-08,1.2898691556745236e-06,8
BK,1118,2484,0.000229711,84.5781,84.5781,4.397236098853573e-07,4.291545271399371e-06,1.2084787090619409e-06,8.181281568719593e-08,1.2902915247491366e-06,8
MBK,1118,2484,0.000148367,84.6797,84.6797,4.395504895810194e-07,4.291443401322688e-06,1.2080142895380656e-06,8.176924415389901e-08,1.2897835336919643e-06,8
MBK2,1118,2484,0.000283029,84.5898,84.5898,4.394344713419746e-07,4.2917092841667335e-06,1.2076765298843386e-06,8.1766568708872e-08,1.2894430985932106e-06,8
BK,1118,2186,0.000201295,84.7188,84.7188,4.3995068376387714e-07,4.291245157608543e-06,1.2091148230764605e-06,8.184300999535787e-08,1.290957833071818e-06,8
MBK,1118,2186,0.000130244,84.5508,84.5508,4.396105529960822e-07,4.290751382554306e-06,1.2081775400373673e-06,8.17822391726016e-08,1.289959779209969e-06,8
MBK2,1118,2186,0.000198348,84.6758,84.6758,4.3967699323960834e-07,4.291399862361773e-06,1.2083520491917928e-06,8.180268721673656e-08,1.2901547364085294e-06,8
BK,1118,2408,0.000209713,84.5977,84.5977,4.401784822766684e-07,4.289556716310628e-06,1.2098325623406305e-06,8.179370536557448e-08,1.291626267706205e-06,8
MBK,1118,2408,0.000142473,84.8516,84.8516,4.3902053451865844e-07,4.2914238065039485e-06,1.2065450350443523e-06,8.168343880981869e-08,1.288228473854171e-06,8
MBK2,1118,2408,0.000272629,84.3438,84.3438,4.391607277719656e-07,4.2914040154717965e-06,1.2069221999910144e-06,8.171764628552107e-08,1.2886398462765357e-06,8
BK,1118,2174,0.000187529,84.5977,84.5977,4.395978347029816e-07,4.291306300748857e-06,1.2081493933995565e-06,8.177306621822332e-08,1.28992245961778e-06,8
MBK,1118,2174,0.000146036,84.7266,84.7266,4.3955211215093203e-07,4.29139930728108e-06,1.20802554819319e-06,8.176274664454774e-08,1.2897882948377378e-06,8
MBK2,1118,2174,0.000250283,84.4688,84.4688,4.399812364860442e-07,4.291183914628974e-06,1.209196448326111e-06,8.185103633043886e-08,1.2910474846565495e-06,8
BK,1118,2360,0.00019754,84.3477,84.3477,4.396656072461e-07,4.291478474168034e-06,1.2083295318815445e-06,8.179179433341234e-08,1.2901213262149569e-06,8
MBK,1118,2360,0.000147315,84.5977,84.5977,4.3931581914618933e-07,4.29150978190616e-06,1.2073641022046407e-06,8.17308324074399e-08,1.2890949346120803e-06,8
MBK2,1118,2360,0.000211277,84.5977,84.5977,4.396081135403892e-07,4.2913567027758965e-06,1.208171910709805e-06,8.178071034687189e-08,1.289952621056677e-06,8
BK,1118,2232,0.000196723,84.5898,84.5898,4.404679102109306e-07,4.28980573551729e-06,1.210609409544203e-06,8.18661334845198e-08,1.292475543028723e-06,8
MBK,1118,2232,0.000139522,84.5859,84.5859,4.39669829288367e-07,4.291429803344779e-06,1.2083520491917928e-06,8.178166586295297e-08,1.2901337150547458e-06,8
MBK2,1118,2232,0.000219391,84.5938,84.5938,4.399351482146373e-07,4.290145828589737e-06,1.2091204524040225e-06,8.179179433341234e-08,1.2909122467374349e-06,8
BK,1118,2504,0.000241944,84.5859,84.5859,4.396905879444946e-07,4.291063232423275e-06,1.2083858251571656e-06,8.180880251965545e-08,1.290194627676821e-06,8
MBK,1118,2504,0.000173788,84.5977,84.5977,4.39433553965538e-07,4.290791133860096e-06,1.2076877885394628e-06,8.175261817408836e-08,1.2894404067135513e-06,8
