implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
EIBFS new,122,240,8.5501e-05,89.5586,89.5586,3.0060276997556782e-06,2.8448476299760465e-05,3.3020468083108656e-06,5.518612298820359e-06,8.820659107131224e-06,32
EIBFS new2,122,264,5.3619e-05,89.3945,89.3945,3.0074302056753648e-06,2.849144977409585e-05,3.311744593836874e-06,5.513029920020074e-06,8.824774513856948e-06,32
EIBFS old,122,290,0.000109471,89.3945,89.3945,2.996110707163933e-06,2.835193694442805e-05,3.2721228954771253e-06,5.519436542670065e-06,8.79155943814719e-06,32
EIBFS new,122,290,9.0619e-05,89.4219,89.4219,3.012425984379436e-06,2.854206608367336e-05,3.3267659947447403e-06,5.512667752267931e-06,8.83943374701267e-06,32
EIBFS new2,122,290,5.6709e-05,89.4062,89.4062,3.016026160452832e-06,2.8507336538348065e-05,3.3278512733894705e-06,5.522146556539554e-06,8.849997829929025e-06,32
EIBFS new,122,232,8.2811e-05,89.5078,89.5078,2.9877467056668603e-06,2.76865477813564e-05,3.0647224517794942e-06,5.506698228629148e-06,8.571420680408643e-06,32
EIBFS old,122,244,0.000106785,89.4336,89.4336,3.0211075662298626e-06,2.8669267533814742e-05,3.361132411131007e-06,5.503775909525644e-06,8.86490832065665e-06,32
EIBFS new,122,244,8.4697e-05,89.4609,89.4609,3.0150930286173628e-06,2.850622534612609e-05,3.323239880809181e-06,5.524019838016159e-06,8.84725971882534e-06,32
EIBFS new2,122,244,5.5847e-05,89.3086,89.3086,3.023961879199224e-06,2.8571591999794605e-05,3.345517398625764e-06,5.52776640096937e-06,8.873283799595133e-06,32
EIBFS old,122,232,9.8166e-05,89.5,89.5,3.003246204398974e-06,2.851131615565004e-05,3.310981815447811e-06,5.50151548321054e-06,8.812497298658351e-06,32
EIBFS new,122,232,7.6204e-05,89.5703,89.5703,2.992263979767704e-06,2.8292620023660323e-05,3.256863994376136e-06,5.523407899400468e-06,8.780271893776605e-06,32
EIBFS new2,122,232,3.7874e-05,89.2656,89.2656,3.021194620774205e-06,2.8589690866348688e-05,3.345839621110569e-06,5.519324145781468e-06,8.865163766892036e-06,32
EIBFS old,122,232,0.000101038,89.6094,89.6094,3.0046522576706914e-06,2.847349307720528e-05,3.305404033204784e-06,5.511219081259356e-06,8.816623114464139e-06,32
EIBFS new2,122,232,3.8621e-05,89.4453,89.4453,2.9856442385975165e-06,2.8311722578991257e-05,3.252862880068208e-06,5.507984548576417e-06,8.760847428644626e-06,32
EIBFS old,122,232,0.000100157,89.4297,89.4297,2.9964040992714007e-06,2.837981252809213e-05,3.277904288979949e-06,5.514516056658181e-06,8.79242034563813e-06,32
EIBFS new,122,232,7.6792e-05,89.3398,89.3398,3.002613937632608e-06,2.842213321357478e-05,3.2952143028258662e-06,5.515427720310129e-06,8.810642023135995e-06,32
EIBFS new2,122,232,3.9864e-05,89.375,89.375,3.0072979259466804e-06,2.8499659319655806e-05,3.313067372674728e-06,5.511318989604774e-06,8.824386362279501e-06,32
EIBFS old,122,240,0.000108077,89.3789,89.3789,3.0085202805641137e-06,2.8418971688004613e-05,3.2992326393851967e-06,5.5287405073372044e-06,8.8279731467224e-06,32
EIBFS new,122,240,8.8056e-05,89.4219,89.4219,3.000797182685555e-06,2.7935936058730445e-05,3.143559459288514e-06,5.502352215603424e-06,8.645911674891937e-06,32
EIBFS new2,122,240,5.4996e-05,89.543,89.543,2.990940757559709e-06,2.833293007443112e-05,3.262984554830428e-06,5.5134045763153945e-06,8.776389131145823e-06,32
EIBFS new,122,232,8.119e-05,89.3984,89.3984,3.0238230656740183e-06,2.830490422369448e-05,3.2935698570796257e-06,5.579306618662372e-06,8.872876475741998e-06,32
EIBFS new2,122,232,4.2136e-05,89.4375,89.4375,3.012686262139817e-06,2.8061357748126897e-05,3.174009205873796e-06,5.506223663988408e-06,8.680232869862202e-06,32
EIBFS old,122,240,0.000105978,89.5273,89.5273,3.003648962265671e-06,2.841660318723046e-05,3.2941801353311706e-06,5.519498985385951e-06,8.813679120717122e-06,32
EIBFS new,122,240,8.7426e-05,89.3477,89.3477,3.0349131495484395e-06,2.880731685100133e-05,3.403178555870523e-06,5.502239818714827e-06,8.90541837458535e-06,32
EIBFS old,122,240,0.000106782,89.4531,89.4531,2.989717827933833e-06,2.834772320161632e-05,3.264391500397424e-06,5.508409159044448e-06,8.77280065944187e-06,32
EIBFS new,122,240,8.8774e-05,89.5586,89.5586,3.0128800460938096e-06,2.850245696833396e-05,3.319780989156917e-06,5.5209851220240585e-06,8.840766111180976e-06,32
EIBFS new2,122,240,5.6051e-05,89.4414,89.4414,2.999385120613577e-06,2.8427882560543253e-05,3.2912473552221262e-06,5.50992027276891e-06,8.801167627991036e-06,32
EIBFS new,122,240,8.6169e-05,89.2773,89.2773,2.9660473438139643e-06,2.812080660574438e-05,3.1944725555760334e-06,5.50887123514201e-06,8.703343790718043e-06,32
EIBFS old,122,232,0.00010078,89.5469,89.5469,3.0045219005108896e-06,2.845194420953862e-05,3.3007754183869698e-06,5.5154651859396604e-06,8.81624060432663e-06,32
EIBFS new,122,232,7.847e-05,89.582,89.582,2.9977755982804235e-06,2.838133050196033e-05,3.279480956921988e-06,5.516963811120945e-06,8.796444768042934e-06,32
EIBFS new2,122,232,3.6383e-05,89.5625,89.5625,3.0114227753464617e-06,2.816311569945681e-05,3.2161911840654367e-06,5.512817614786059e-06,8.729008798851497e-06,32
EIBFS old,122,282,0.000110299,89.3711,89.3711,3.00501966591106e-06,2.846977056250632e-05,3.3047087548768173e-06,5.512992454390542e-06,8.817701209267358e-06,32
EIBFS new,122,282,8.7599e-05,89.5703,89.5703,2.99872100363631e-06,2.8386949163089297e-05,3.2819054033017547e-06,5.517313490329912e-06,8.799218893631667e-06,32
EIBFS new2,122,282,5.6228e-05,89.4648,89.4648,3.024535952147599e-06,2.8644381667513e-05,3.3605896329197416e-06,5.51437868268323e-06,8.874968315602972e-06,32
EIBFS new2,122,288,5.7815e-05,89.3555,89.3555,2.987233821613513e-06,2.831296963812444e-05,3.2553042709146385e-06,5.510207509261988e-06,8.765511780176626e-06,32
EIBFS old,122,232,9.8805e-05,89.418,89.418,3.0708151380753266e-06,2.810142484890869e-05,3.191624219960054e-06,5.502477101035198e-06,8.694101320995253e-06,32
EIBFS new,122,232,8.2272e-05,89.4336,89.4336,2.9835276375615503e-06,2.8256962512441824e-05,3.2400456475914496e-06,5.514590987917245e-06,8.754636635508696e-06,32
EIBFS new2,122,232,3.7279e-05,89.4375,89.4375,3.0166934410928705e-06,2.8592058370222315e-05,3.345195176154836e-06,5.506760671345034e-06,8.85195584749987e-06,32
EIBFS new,122,232,7.8283e-05,89.4727,89.4727,2.9785332117631947e-06,2.824148206373379e-05,3.2317720298630226e-06,5.508209342353609e-06,8.739981372216632e-06,32
EIBFS new2,122,232,3.793e-05,89.5469,89.5469,2.984623382863796e-06,2.8325288251301386e-05,3.2550501040465307e-06,5.502801803157809e-06,8.75785190720434e-06,32
EIBFS old,122,232,0.000100851,89.3789,89.3789,2.9797701472715207e-06,2.8273919141655136e-05,3.2373498120991107e-06,5.50626112961794e-06,8.743610941717051e-06,32
EIBFS new2,122,232,3.9924e-05,89.375,89.375,2.9909470571343995e-06,2.8327551592801767e-05,3.262865665848436e-06,5.5135419502903465e-06,8.776407616138781e-06,32
EIBFS old,122,232,0.000104295,89.3164,89.3164,2.9883983654549104e-06,2.829964240711697e-05,3.2541006588365784e-06,5.514828270237615e-06,8.768928929074194e-06,32
EIBFS new,122,232,7.7844e-05,89.375,89.375,3.0374387707832354e-06,2.882346246496305e-05,3.410452172801504e-06,5.502377192689778e-06,8.912829365491281e-06,32
EIBFS new2,122,232,4.0172e-05,89.5273,89.5273,3.008360081252774e-06,2.8572411024647847e-05,3.3265121056474944e-06,5.50099096439709e-06,8.827503070044585e-06,32
EIBFS old,122,240,0.00010932,89.3906,89.3906,3.002898302751754e-06,2.8451407795631887e-05,3.299045972571246e-06,5.512430469947561e-06,8.811476442518807e-06,32
EIBFS new,122,240,8.6669e-05,89.3828,89.3828,3.020009935603657e-06,2.856997160997596e-05,3.3407023947856773e-06,5.5209851220240585e-06,8.861687516809736e-06,32
EIBFS new2,122,240,5.4249e-05,89.4453,89.4453,2.991594021947524e-06,2.8351540697444016e-05,3.2714953949741776e-06,5.506810625517744e-06,8.778306020491923e-06,32
EIBFS new,122,232,7.5404e-05,89.4766,89.4766,3.010124339755761e-06,2.7830056691735907e-05,3.109464432014819e-06,5.515652514087322e-06,8.625116946102141e-06,32
EIBFS new2,122,232,4.082e-05,89.4805,89.4805,3.0079463596250097e-06,2.848932562242569e-05,3.3130843171344515e-06,5.513204759624557e-06,8.826289076759009e-06,32
EIBFS old,122,252,0.000109798,89.3828,89.3828,3.029960632068371e-06,2.873306232206996e-05,3.383138817619757e-06,5.507747266256047e-06,8.890886083875804e-06,32
EIBFS new,122,252,8.7843e-05,89.4805,89.4805,3.0127797085311022e-06,2.853052972737437e-05,3.333124055392156e-06,5.507347632874372e-06,8.840471688266527e-06,32
EIBFS new2,122,252,5.7463e-05,89.5391,89.5391,3.0156245443064583e-06,2.859329927791977e-05,3.3413468397414103e-06,5.507472518306145e-06,8.848819358047555e-06,32
EIBFS new,122,252,8.6259e-05,89.4336,89.4336,3.002359973089885e-06,2.7861532703960936e-05,3.125977778559164e-06,5.519848664594918e-06,8.645826443154081e-06,32
EIBFS new2,122,252,5.8753e-05,89.4844,89.4844,3.009918532218125e-06,2.853493905008693e-05,3.3231548807396982e-06,5.50892118931472e-06,8.832076070054418e-06,32
EIBFS old,122,232,9.8484e-05,89.4141,89.4141,3.0117353847885664e-06,2.8543711663119583e-05,3.326800161441989e-06,5.510607142643665e-06,8.837407304085655e-06,32
EIBFS new,122,232,7.6504e-05,89.4727,89.4727,2.962365990724403e-06,2.7890532082886014e-05,3.1271308350427907e-06,5.501353132149234e-06,8.628483967192025e-06,32
EIBFS new2,122,232,3.8501e-05,89.3477,89.3477,3.041670050606955e-06,2.87602857160849e-05,3.401500221197895e-06,5.523745090066257e-06,8.925245311264151e-06,32
EIBFS old,122,246,0.000109656,89.4336,89.4336,3.019935541454537e-06,2.864226858586654e-05,3.355045739596163e-06,5.506423480679246e-06,8.861469220275409e-06,32
EIBFS new2,122,246,5.7863e-05,89.4688,89.4688,3.0027753292314925e-06,2.8470243807297336e-05,3.302606530981856e-06,5.508509067389866e-06,8.811115598371722e-06,32
EIBFS new,122,304,0.0001059,89.3906,89.3906,3.0008860979932785e-06,2.8432342861564943e-05,3.2931290233906285e-06,5.512442958490738e-06,8.805571981881367e-06,32
EIBFS new,122,244,8.4297e-05,89.4102,89.4102,3.0003306407302107e-06,2.8400648179610618e-05,3.289500964925862e-06,5.514441125399117e-06,8.803942090324978e-06,32
EIBFS new2,122,244,5.5665e-05,89.5391,89.5391,3.011999173764788e-06,2.85487920891053e-05,3.328648218468844e-06,5.5095331279304106e-06,8.838181346399254e-06,32
EIBFS old,122,232,0.000100082,89.3477,89.3477,2.9915576610683407e-06,2.837126100662185e-05,3.269240670948637e-06,5.508958654944252e-06,8.778199325892888e-06,32
EIBFS new2,122,232,3.8203e-05,89.3906,89.3906,3.004964004598386e-06,2.8463199726163547e-05,3.3039459764808154e-06,5.513591904463056e-06,8.817537880943872e-06,32
EIBFS old,122,256,0.000110559,89.4375,89.4375,3.0112762590114907e-06,2.841665386088203e-05,3.301250140995416e-06,5.534809939321406e-06,8.836060080316822e-06,32
EIBFS old,122,236,0.000111249,89.3516,89.3516,2.974566335566545e-06,2.8209800164453306e-05,3.2212434103312537e-06,5.507097862010824e-06,8.728341272342077e-06,32
EIBFS new,122,236,8.8421e-05,89.5781,89.5781,3.0060849988388336e-06,2.838701720311444e-05,3.294434579984018e-06,5.526392661219859e-06,8.820827241203876e-06,32
EIBFS new2,122,236,5.3794e-05,89.3711,89.3711,2.998201010124836e-06,2.7601338202101336e-05,3.0326621483500737e-06,5.506798136974567e-06,8.53946028532464e-06,32
EIBFS new,122,278,9.4058e-05,89.3477,89.3477,3.016849342669136e-06,2.852874672599536e-05,3.333513777917241e-06,5.518899535313438e-06,8.852413313230679e-06,32
EIBFS new2,122,278,5.8004e-05,89.3477,89.3477,3.237728058893538e-06,3.069762590607487e-05,3.994981251545515e-06,5.505561771200008e-06,9.500543022745524e-06,32
EIBFS old,122,248,0.000106377,89.5234,89.5234,3.0269678303117432e-06,2.7997688402107613e-05,3.148069185117397e-06,5.494409502142617e-06,8.642478687260013e-06,32
EIBFS new,122,248,9.3198e-05,89.5625,89.5625,3.014561756329354e-06,2.852756742209113e-05,3.327088495000408e-06,5.518612298820359e-06,8.845700793820766e-06,32
EIBFS old,122,240,0.000104557,89.2383,89.2383,3.029148896029783e-06,2.876809746199584e-05,3.3938199372751665e-06,5.494684250092518e-06,8.888504187367685e-06,32
EIBFS new,122,240,8.7241e-05,89.4805,89.4805,3.0009824954313065e-06,2.784202674503467e-05,3.1111938778444204e-06,5.513367110685863e-06,8.624560988530283e-06,32
EIBFS new2,122,240,5.4522e-05,89.3125,89.3125,3.011051931012085e-06,2.848715445411501e-05,3.3152034854891377e-06,5.520198343803884e-06,8.83540182929302e-06,32
EIBFS old,122,250,0.000108535,89.543,89.543,3.012835764129979e-06,2.7708890413245167e-05,3.06882523283536e-06,5.512168210540836e-06,8.580993443376195e-06,32
EIBFS new,122,250,9.1854e-05,89.5625,89.5625,3.015060366777576e-06,2.7729702298516825e-05,3.0717582907430208e-06,5.506698228629148e-06,8.578456519372169e-06,32
EIBFS new2,122,250,5.5292e-05,89.543,89.543,2.9939166807798067e-06,2.803541316895289e-05,3.1610391954955963e-06,5.497281867073412e-06,8.658321062569008e-06,32
EIBFS old,122,238,0.00010523,89.293,89.293,3.0224586985264443e-06,2.778483184650887e-05,3.0904927501712587e-06,5.498992797488711e-06,8.589485547659969e-06,32
EIBFS new,122,238,8.7997e-05,89.4688,89.4688,3.0094283799860832e-06,2.851424416247052e-05,3.319069044147027e-06,5.511568760468322e-06,8.83063780461535e-06,32
EIBFS old,122,278,0.000120626,89.5273,89.5273,3.0377236925640275e-06,2.8776100880407056e-05,3.400635498279625e-06,5.513029920020074e-06,8.9136654182997e-06,32
EIBFS old,122,250,0.000108038,89.4375,89.4375,3.03022930383598e-06,2.7954403193148445e-05,3.134404174189032e-06,5.494771669894761e-06,8.629175844083792e-06,32
EIBFS new,122,250,9.364e-05,89.4727,89.4727,2.9924755172121345e-06,2.835842093765869e-05,3.2694612266750966e-06,5.511431386493371e-06,8.780892613168468e-06,32
EIBFS new2,122,250,5.4295e-05,89.375,89.375,3.0397960720110265e-06,2.7714569061996428e-05,3.070147733895412e-06,5.512080790738594e-06,8.582228524634007e-06,32
EIBFS old,122,302,0.000119115,89.4336,89.4336,3.012862337260926e-06,2.7680916009345235e-05,3.0665874532695425e-06,5.523520296289064e-06,8.590107749558607e-06,32
EIBFS new,122,302,9.8466e-05,89.3945,89.3945,3.0313922051959724e-06,2.865167172601268e-05,3.3696432512678176e-06,5.525443531938379e-06,8.895086783206196e-06,32
EIBFS new2,122,302,7.2201e-05,89.4648,89.4648,3.0069439033654685e-06,2.841111941479708e-05,3.2954687474787137e-06,5.527878797857967e-06,8.82334754533668e-06,32
EIBFS old,122,232,9.9855e-05,89.3828,89.3828,3.0125338348575045e-06,2.8469579638951865e-05,3.311134593349252e-06,5.528615621905431e-06,8.839750215254683e-06,32
EIBFS new2,122,232,3.8919e-05,89.4219,89.4219,3.035169076064698e-06,2.8668634437285704e-05,3.3771540906071817e-06,5.529015255287107e-06,8.906169345894288e-06,32
EIBFS old,122,284,0.000105691,89.2422,89.2422,3.026376934101379e-06,2.859853347889764e-05,3.357012407834148e-06,5.523357945227758e-06,8.880370353061906e-06,32
EIBFS new2,122,284,5.9038e-05,89.375,89.375,3.0442010884843853e-06,2.880356788062508e-05,3.4124863410936457e-06,5.520185855260707e-06,8.932672196354353e-06,32
EIBFS old,122,260,0.000119454,89.3789,89.3789,3.0222765184170545e-06,2.8593155267016423e-05,3.348314900869509e-06,5.520023504199401e-06,8.868338405068911e-06,32
EIBFS new,122,260,0.000100672,89.4023,89.4023,3.0113791864261403e-06,2.8494942611755e-05,3.3167632089645127e-06,5.51959889373137e-06,8.836362102695882e-06,32
EIBFS new2,122,260,6.7801e-05,89.2734,89.2734,3.0171239709208423e-06,2.8076220113963857e-05,3.180858378012963e-06,5.508371693414916e-06,8.68923007142788e-06,32
EIBFS old,122,304,0.00011265,89.5273,89.5273,3.0152719050988426e-06,2.85288165318318e-05,3.328173218096475e-06,5.519611382274548e-06,8.847784600371024e-06,32
EIBFS new,122,304,9.5527e-05,89.4219,89.4219,2.999239140204302e-06,2.841494126631233e-05,3.2877717968740616e-06,5.512967477304187e-06,8.800739274178248e-06,32
EIBFS new2,122,304,6.5747e-05,89.3281,89.3281,3.022649877795115e-06,2.869747355693485e-05,3.368168250091064e-06,5.501265712346992e-06,8.869433962438056e-06,32
EIBFS old,122,240,0.000107627,89.4219,89.4219,3.0144268991100352e-06,2.7983560458111107e-05,3.155393357649749e-06,5.506373526506536e-06,8.661766884156286e-06,32
EIBFS new2,122,240,5.9388e-05,89.3945,89.3945,3.002198412902903e-06,2.792242979158265e-05,3.1203999963161366e-06,5.492498755036479e-06,8.612898751352615e-06,32
EIBFS old,122,304,0.000126125,89.5352,89.5352,3.009304790939264e-06,2.849768716933135e-05,3.314610151683439e-06,5.515665002630499e-06,8.830275154313937e-06,32
EIBFS new,122,304,0.000101908,89.3672,89.3672,3.045201511237689e-06,2.887648142023283e-05,3.42813524250446e-06,5.507472518306145e-06,8.935607760810604e-06,32
EIBFS new2,122,304,7.2619e-05,89.5469,89.5469,2.9935117563016933e-06,2.837952613800705e-05,3.2726142847536166e-06,5.511318989604774e-06,8.78393327435839e-06,32
EIBFS old,122,278,0.000110535,89.3945,89.3945,2.996704020804053e-06,2.8384511954822043e-05,3.2791590122149827e-06,5.51414140036286e-06,8.793300412577842e-06,32
EIBFS new,122,278,8.9579e-05,89.3438,89.3438,3.0423133586537058e-06,2.879986974876413e-05,3.4102316170750435e-06,5.516901368405058e-06,8.927132985480102e-06,32
EIBFS new2,122,278,5.7211e-05,89.2969,89.2969,3.015603042972643e-06,2.855784653875076e-05,3.3333785000311256e-06,5.51537776613742e-06,8.848756266168545e-06,32
EIBFS old,122,244,0.000107327,89.3867,89.3867,3.0088664279157387e-06,2.8062730061773693e-05,3.182163934613292e-06,5.507072884924468e-06,8.68923681953776e-06,32
EIBFS new,122,244,8.4489e-05,89.3672,89.3672,3.0150945051376827e-06,2.856605913082872e-05,3.334921001268976e-06,5.512343050145319e-06,8.847264051414294e-06,32
EIBFS new2,122,244,5.6464e-05,89.4023,89.4023,2.9850351910901104e-06,2.8242988493439027e-05,3.2429956499380186e-06,5.516064636012175e-06,8.759060285950194e-06,32
EIBFS old,122,236,0.000106722,89.6133,89.6133,2.9954725557657136e-06,2.836432836933084e-05,3.2777684555312936e-06,5.511918439677289e-06,8.789686895208583e-06,32
EIBFS new,122,236,8.7082e-05,89.3867,89.3867,3.0179955896747805e-06,2.85464084093058e-05,3.3318693321571224e-06,5.523907441127562e-06,8.855776773284684e-06,32
EIBFS new2,122,236,5.5441e-05,89.5469,89.5469,3.0137607782152104e-06,2.8572204261004883e-05,3.3386004486546383e-06,5.504750015893478e-06,8.843350464548116e-06,32
EIBFS old,122,288,0.000118195,89.543,89.543,2.99491791014099e-06,2.836195774283759e-05,3.2731062295926483e-06,5.514953155669389e-06,8.788059385262037e-06,32
EIBFS new,122,288,0.000100487,89.3984,89.3984,3.027412442029163e-06,2.868691075362585e-05,3.371440474936316e-06,5.5119683938499975e-06,8.883408868786314e-06,32
EIBFS old,122,292,0.000110384,89.4023,89.4023,3.0367978263365247e-06,2.8764796559662768e-05,3.401415498913152e-06,5.5095331279304106e-06,8.910948626843562e-06,32
EIBFS new,122,292,8.8321e-05,89.4336,89.4336,2.976406289359643e-06,2.8210792646469588e-05,3.227991193496816e-06,5.505749099347668e-06,8.733740292844484e-06,32
EIBFS new2,122,292,5.8182e-05,89.418,89.418,3.009852863690685e-06,2.8520070091516648e-05,3.3251726601485343e-06,5.506710717172325e-06,8.83188337732086e-06,32
EIBFS old,122,236,0.000104957,89.293,89.293,3.012310893178252e-06,2.85695657734096e-05,3.332547666032304e-06,5.50654836611102e-06,8.839096032143324e-06,32
EIBFS new2,122,236,5.3805e-05,89.4258,89.4258,2.9980494716818813e-06,2.8005983598126928e-05,3.161632529301295e-06,5.502901711503228e-06,8.664534240804522e-06,32
EIBFS old,122,248,0.000108607,89.375,89.375,3.021356264062407e-06,2.863715832265284e-05,3.3588774093207263e-06,5.506760671345034e-06,8.86563808066576e-06,32
EIBFS new,122,248,9.0055e-05,89.3047,89.3047,3.0159299508265354e-06,2.8590895143673004e-05,3.34048211682314e-06,5.509233402894154e-06,8.849715519717294e-06,32
EIBFS new2,122,248,5.7679e-05,89.3281,89.3281,3.0233577762946733e-06,2.796857834957753e-05,3.151103909762587e-06,5.5174133986753305e-06,8.668517308437917e-06,32
EIBFS old,122,232,9.7605e-05,89.2969,89.2969,2.9950229290368923e-06,2.790567817643505e-05,3.128419169398655e-06,5.500416491410932e-06,8.628835660809586e-06,32
EIBFS new,122,232,7.773e-05,89.2812,89.2812,3.0040135591048937e-06,2.764143905535845e-05,3.0495313285069936e-06,5.505062229472912e-06,8.554593557979907e-06,32
EIBFS new2,122,232,3.8391e-05,89.2617,89.2617,3.0380960670165447e-06,2.8803112261496227e-05,3.407959948603656e-06,5.506798136974567e-06,8.914758085578222e-06,32
EIBFS old,122,246,0.000108038,89.3789,89.3789,2.9903148421245382e-06,2.8393565081797294e-05,3.2738862302122973e-06,5.500666262274479e-06,8.774552492486776e-06,32
EIBFS new,122,246,8.4914e-05,89.5312,89.5312,3.020336688178688e-06,2.864976593560157e-05,3.356385185102062e-06,5.50626112961794e-06,8.862646314720002e-06,32
EIBFS new2,122,246,5.7174e-05,89.3672,89.3672,3.1395807961367685e-06,2.975993882644792e-05,3.705386853194992e-06,5.507160304726711e-06,9.212547157921702e-06,32
EIBFS old,122,240,0.000105306,89.25,89.25,3.0021422061680992e-06,2.845960895721008e-05,3.30043652922718e-06,5.5088212809693e-06,8.80925781019648e-06,32
EIBFS new,122,240,8.4423e-05,89.3359,89.3359,3.028076971638191e-06,2.769795673892039e-05,3.067248564907199e-06,5.513691812808475e-06,8.580940377715675e-06,32
EIBFS new2,122,240,5.5598e-05,89.5742,89.5742,3.037290305798156e-06,2.8783631944694577e-05,3.4014493878187224e-06,5.510944333309454e-06,8.912393721128176e-06,32
EIBFS new,122,278,8.7897e-05,89.4492,89.4492,3.03549288174538e-06,2.8772644127576684e-05,3.3970243842884607e-06,5.5100951123733925e-06,8.907119496661853e-06,32
EIBFS new2,122,278,5.8815e-05,89.5469,89.5469,2.9925359524509274e-06,2.836655641399645e-05,3.275208453501488e-06,5.505861496236264e-06,8.781069949737752e-06,32
EIBFS new,122,306,9.0532e-05,89.2969,89.2969,3.0021864928333944e-06,2.847592568908048e-05,3.303538753926527e-06,5.505849007693087e-06,8.809387761619614e-06,32
EIBFS new2,122,306,6.0086e-05,89.3438,89.3438,2.9806495945171848e-06,2.827087968214821e-05,3.2396556472746862e-06,5.506535877567842e-06,8.746191524842529e-06,32
EIBFS old,122,272,0.000109695,89.5234,89.5234,3.0222261042820784e-06,2.870852649122569e-05,3.3700843627415544e-06,5.498106110923118e-06,8.868190473664673e-06,32
EIBFS new2,122,272,5.7065e-05,89.5312,89.5312,2.9649239901258693e-06,2.773411409148e-05,3.082456354851215e-06,5.508521555933044e-06,8.590977910784259e-06,32
EIBFS old,122,254,0.000104639,89.3398,89.3398,2.997239869158579e-06,2.833966832847824e-05,3.275124008994545e-06,5.519748756249499e-06,8.794872765244045e-06,32
EIBFS new,122,254,9.0386e-05,89.5625,89.5625,3.022249674931686e-06,2.796787932835244e-05,3.149306686114905e-06,5.501677834271846e-06,8.650984520386751e-06,32
EIBFS new2,122,254,5.944e-05,89.375,89.375,3.011596373307891e-06,2.8536461901724584e-05,3.331699887573758e-06,5.505299511793283e-06,8.83699939936704e-06,32
EIBFS old,122,250,0.000114057,89.4492,89.4492,3.0045018556040203e-06,2.8502914688824976e-05,3.308659313597251e-06,5.507522472478854e-06,8.816181786076106e-06,32
EIBFS new2,122,250,5.3778e-05,89.3945,89.3945,3.04337053475559e-06,2.7794443864155085e-05,3.08888219332365e-06,5.499005286031888e-06,8.587887479355539e-06,32
EIBFS old,122,272,0.00011704,89.5195,89.5195,2.987375458746228e-06,2.832455300216592e-05,3.257593161623551e-06,5.508334227785383e-06,8.765927389408934e-06,32
EIBFS new,122,272,0.000108837,89.5078,89.5078,3.004568011576209e-06,2.849497040000845e-05,3.313948762267982e-06,5.502427146862488e-06,8.81637590913047e-06,32
EIBFS new2,122,272,7.0077e-05,89.5352,89.5352,3.0006462159754865e-06,2.840312255561489e-05,3.287279852048908e-06,5.517588238279814e-06,8.804868090328722e-06,32
EIBFS old,122,240,0.000105746,89.5391,89.5391,3.014492706091425e-06,2.7937001323336728e-05,3.129690837086474e-06,5.495833196064837e-06,8.62552403315131e-06,32
EIBFS new,122,240,8.5463e-05,89.4805,89.4805,3.006120614043532e-06,2.8509759563973825e-05,3.314270984752788e-06,5.506660762999616e-06,8.820931747752402e-06,32
EIBFS new2,122,240,5.9184e-05,89.3945,89.3945,3.022982519144934e-06,2.863374285128988e-05,3.3542829611932223e-06,5.516127078728062e-06,8.870410039921284e-06,32
EIBFS old,122,232,9.9859e-05,89.375,89.375,2.976713073353109e-06,2.822805285659077e-05,3.2254820248323046e-06,5.5091584716350896e-06,8.734640496467395e-06,32
EIBFS new,122,232,7.7633e-05,89.3555,89.3555,2.9977796348226527e-06,2.83874560051638e-05,3.285737073033257e-06,5.5107195395322605e-06,8.796456612565517e-06,32
EIBFS new2,122,232,3.7277e-05,89.3945,89.3945,3.0056906249314954e-06,2.8473297401543666e-05,3.3105240373060285e-06,5.509145983091912e-06,8.81967002039794e-06,32
EIBFS old,122,272,0.000106356,89.5273,89.5273,3.014833466948754e-06,2.856197302565701e-05,3.337939059239181e-06,5.508559021562576e-06,8.846498080801758e-06,32
EIBFS new,122,272,8.6622e-05,89.4297,89.4297,2.9968954633376547e-06,2.8421883524568023e-05,3.2870765185599726e-06,5.50678564843139e-06,8.793862166991363e-06,32
EIBFS new2,122,272,5.5919e-05,89.4219,89.4219,3.022335263562109e-06,2.798756432483532e-05,3.1677528119847254e-06,5.524094769275223e-06,8.691847581259949e-06,32
EIBFS new,122,256,8.73e-05,89.4648,89.4648,3.0181022013723982e-06,2.856538968623716e-05,3.3419232290943235e-06,5.514166377449215e-06,8.856089606543537e-06,32
EIBFS new2,122,256,5.7666e-05,89.4102,89.4102,3.0089463383982345e-06,2.8525593406631788e-05,3.320052378255612e-06,5.509170960178267e-06,8.829223338433877e-06,32
EIBFS old,122,282,0.000107769,89.5312,89.5312,3.0317896898120743e-06,2.87385167343627e-05,3.390429101232661e-06,5.505824030606732e-06,8.896253131839394e-06,32
EIBFS new,122,282,9.4337e-05,89.543,89.543,3.01498190976128e-06,2.85678317162936e-05,3.3329546108018526e-06,5.5139790493015545e-06,8.846933660103406e-06,32
EIBFS new2,122,282,5.7685e-05,89.4297,89.4297,2.997980532054672e-06,2.8444587116731e-05,3.2963673593094933e-06,5.500678750817656e-06,8.79704611012715e-06,32
EIBFS old,122,264,0.000108787,89.3398,89.3398,2.9871526851060025e-06,2.828739895048721e-05,3.249895933241098e-06,5.51537776613742e-06,8.765273699378518e-06,32
