implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK2,122,232,9.2282e-05,89.3359,89.3359,2.9820887346335834e-06,2.828862376264241e-05,3.245826763337289e-06,5.5045876648321725e-06,8.750414428169461e-06,32
BK,122,240,7.9047e-05,89.4492,89.4492,2.9790878251745885e-06,2.820294051064918e-05,3.224532579629291e-06,5.517076208009542e-06,8.741608787638834e-06,32
MBK,122,240,7.0864e-05,89.375,89.375,2.999842154024233e-06,2.7868765157070145e-05,3.118382216935056e-06,5.512667752267931e-06,8.631049969202986e-06,32
MBK2,122,240,9.5102e-05,89.4531,89.4531,3.000210027856338e-06,2.8417784714751453e-05,3.2897215206662e-06,5.513866652412958e-06,8.803588173079157e-06,32
MBK,122,264,6.7405e-05,89.4453,89.4453,3.0227128162700856e-06,2.867937470000608e-05,3.364981025308356e-06,5.504637619004882e-06,8.869618644313238e-06,32
MBK2,122,264,9.8245e-05,89.4648,89.4648,2.994593956838928e-06,2.838856661139441e-05,3.2821090145684906e-06,5.504999786757026e-06,8.787108801325516e-06,32
BK,122,232,7.3249e-05,89.3828,89.3828,3.0035868762501472e-06,2.843115036064557e-05,3.2958587477816e-06,5.517638192452523e-06,8.813496940234122e-06,32
MBK,122,232,5.8731e-05,89.4102,89.4102,2.9851759340536155e-06,2.871019955557598e-05,3.401127165340856e-06,5.515665002630499e-06,8.916792167971354e-06,32
BK,122,232,7.3758e-05,89.418,89.418,3.033402907674807e-06,2.7622189125899824e-05,3.040884932699328e-06,5.511094195827582e-06,8.55197912852691e-06,32
MBK,122,232,5.916e-05,89.4492,89.4492,2.998721780649653e-06,2.841376225715613e-05,3.2913490219527164e-06,5.50787215168782e-06,8.799221173640537e-06,32
BK,122,232,7.4308e-05,89.543,89.543,2.999999242867037e-06,2.8422720325349515e-05,3.2949601359716363e-06,5.508009525662772e-06,8.802969661634408e-06,32
MBK,122,232,5.8641e-05,89.4492,89.4492,3.0138861824839257e-06,2.793407048644773e-05,3.1279952801693822e-06,5.499242568352258e-06,8.62723784852164e-06,32
MBK2,122,232,9.0989e-05,89.3086,89.3086,2.9909312173625886e-06,2.838759299028493e-05,3.273309563095461e-06,5.503051574021356e-06,8.776361137116817e-06,32
BK,122,232,7.4201e-05,89.543,89.543,2.9895772819585057e-06,2.835036412889998e-05,3.265290390008009e-06,5.507097862010824e-06,8.772388252018832e-06,32
MBK,122,232,5.9983e-05,89.457,89.457,2.977240950935464e-06,2.8235037645663764e-05,3.229228972269956e-06,5.5069604880358725e-06,8.736189460305828e-06,32
MBK2,122,232,8.9992e-05,89.3867,89.3867,2.996286964202369e-06,2.8391012350789906e-05,3.279870957228017e-06,5.512205676170368e-06,8.792076633398384e-06,32
BK,122,232,8.4508e-05,89.2383,89.2383,3.004077384899608e-06,2.844812014981298e-05,3.303504865023992e-06,5.511431386493371e-06,8.814936251517363e-06,32
MBK,122,232,5.889e-05,89.3203,89.3203,3.017600011359148e-06,2.8584502562301896e-05,3.341686006679977e-06,5.512930011674655e-06,8.854616018354632e-06,32
MBK2,122,232,8.9049e-05,89.3789,89.3789,3.0129447781834885e-06,2.8527455472238545e-05,3.325053771151905e-06,5.515902284950868e-06,8.840956056102773e-06,32
BK,122,294,0.000105593,89.4297,89.4297,3.0296223191055745e-06,2.871602516437736e-05,3.380697426778097e-06,5.509195937264622e-06,8.88989336404272e-06,32
MBK,122,294,9.9285e-05,89.4297,89.4297,3.0026580326596022e-06,2.847363724890981e-05,3.303149031405996e-06,5.507622380824274e-06,8.810771412230269e-06,32
MBK2,122,294,0.000120757,89.4258,89.4258,3.0040435778253205e-06,2.8374958607376783e-05,3.28582179532212e-06,5.529015255287107e-06,8.814837050609226e-06,32
BK,122,326,0.00010806,89.3203,89.3203,3.016137488095492e-06,2.8621520400340444e-05,3.3505699026758866e-06,5.49975459862253e-06,8.850324501298416e-06,32
MBK2,122,326,0.000121374,89.4375,89.4375,3.008010323547406e-06,2.849675253164123e-05,3.318017654411988e-06,5.5084591132171565e-06,8.826476767629143e-06,32
BK,122,232,7.3761e-05,89.4766,89.4766,2.9986117813519814e-06,2.8374324067743563e-05,3.2837704047918026e-06,5.515127995273872e-06,8.798898400065675e-06,32
MBK,122,232,5.9202e-05,89.543,89.543,3.018329476825866e-06,2.8618558509569376e-05,3.349196568244034e-06,5.507559938108386e-06,8.856756506352419e-06,32
BK,122,232,7.3319e-05,89.3906,89.3906,3.0004360610204257e-06,2.844214942658501e-05,3.294231246494216e-06,5.510020181114328e-06,8.804251427608543e-06,32
MBK,122,232,5.9195e-05,89.375,89.375,2.993203817589488e-06,2.8393806544184607e-05,3.277480399759784e-06,5.50554928265683e-06,8.783029682416613e-06,32
MBK2,122,232,9.2266e-05,89.4336,89.4336,2.993256735526857e-06,2.8348914668140203e-05,3.2721906733060475e-06,5.510994287482163e-06,8.78318496078821e-06,32
BK,122,236,7.8046e-05,89.3984,89.3984,2.9695794761934323e-06,2.816651871497032e-05,3.207222287997767e-06,5.506485923395133e-06,8.7137082113929e-06,32
MBK,122,236,6.252e-05,89.3789,89.3789,3.0057258411370003e-06,2.848817242229779e-05,3.3130501504380697e-06,5.506723205715503e-06,8.819773356153572e-06,32
MBK2,122,236,9.5453e-05,89.543,89.543,2.9759354668250574e-06,2.823267919650541e-05,3.2312803628004906e-06,5.501078384199332e-06,8.732358746999823e-06,32
BK,122,232,7.404e-05,89.5352,89.5352,3.010072527176392e-06,2.8496271811563698e-05,3.3214087682364134e-06,5.511119172913937e-06,8.83252794115035e-06,32
BK,122,274,8.6738e-05,89.3906,89.3906,2.994177339193176e-06,2.835372817445801e-05,3.270308727356709e-06,5.515577582828258e-06,8.785886310184968e-06,32
MBK,122,274,6.804e-05,89.3789,89.3789,3.023676734993226e-06,2.79708572297659e-05,3.149052519239859e-06,5.502089956196699e-06,8.651142475436558e-06,32
MBK2,122,274,9.9757e-05,89.4727,89.4727,2.9880125322978686e-06,2.8300141846432468e-05,3.253642880690459e-06,5.514153888906037e-06,8.767796769596497e-06,32
BK,122,244,8.1934e-05,89.3789,89.3789,3.025601474643196e-06,2.867940456577772e-05,3.3717963085454217e-06,5.506298595247472e-06,8.878094903792894e-06,32
MBK,122,244,6.4573e-05,89.4375,89.4375,2.984649878794617e-06,2.764042071383233e-05,3.050090773407121e-06,5.50559923682954e-06,8.55569001023666e-06,32
BK,122,264,8.2203e-05,89.5859,89.5859,3.012066808972253e-06,2.779112761620124e-05,3.0883735818096336e-06,5.501677834271846e-06,8.59005141608148e-06,32
MBK,122,264,7.0294e-05,89.5469,89.5469,3.009736055755709e-06,2.75855043875598e-05,3.019810749176066e-06,5.498867912056938e-06,8.518678661233004e-06,32
MBK2,122,264,9.8041e-05,89.5391,89.5391,3.016842173484928e-06,2.859521271037348e-05,3.3423471183209943e-06,5.510045158200683e-06,8.852392276521676e-06,32
BK,122,232,7.5055e-05,89.5469,89.5469,3.0050470219635388e-06,2.8542883674249425e-05,3.319000988532932e-06,5.498780492254696e-06,8.817781480787627e-06,32
MBK,122,232,6.0357e-05,89.543,89.543,2.990215796858369e-06,2.8291111461661e-05,3.258084828688252e-06,5.516177032900771e-06,8.774261861589022e-06,32
MBK2,122,232,9.8905e-05,89.5273,89.5273,3.014252261185736e-06,2.855659579354265e-05,3.335446835022252e-06,5.509345799782751e-06,8.844792634805002e-06,32
BK,122,232,7.4182e-05,89.4219,89.4219,2.9994361836889547e-06,2.836369600984641e-05,3.278209289232434e-06,5.5231081743642105e-06,8.801317463596644e-06,32
MBK,122,232,5.89e-05,89.4531,89.4531,2.9929340094442647e-06,2.8329098438916773e-05,3.2648495563222107e-06,5.517388421588976e-06,8.782237977911186e-06,32
MBK2,122,232,8.9246e-05,89.3398,89.3398,2.9914569783397043e-06,2.834620686946219e-05,3.265748168152123e-06,5.512155721997658e-06,8.777903890149781e-06,32
BK,122,232,7.2254e-05,89.5234,89.5234,3.0116589133492938e-06,2.786021418419462e-05,3.1097697100399e-06,5.500466445583641e-06,8.61023615562354e-06,32
MBK2,122,232,9.3898e-05,89.3789,89.3789,3.0182295093115205e-06,2.8218203994630155e-05,3.22568535832124e-06,5.503538627205274e-06,8.729223985526514e-06,32
BK,122,394,0.000111442,89.3164,89.3164,2.9960935203866123e-06,2.840117757773304e-05,3.2818884588420305e-06,5.509620547732652e-06,8.791509006574683e-06,32
MBK,122,394,0.000104804,89.4336,89.4336,3.0016926007349424e-06,2.841379677503238e-05,3.2902129099461608e-06,5.5177256122547645e-06,8.807938522200926e-06,32
MBK2,122,394,0.000125486,89.3828,89.3828,3.0039796082381595e-06,2.75919969329472e-05,3.0230151961893603e-06,5.493884983329168e-06,8.516900179518528e-06,32
BK,122,236,7.884e-05,89.418,89.418,2.980803692991509e-06,2.8308061388932665e-05,3.247013986497349e-06,5.499629713190757e-06,8.746643699688106e-06,32
MBK2,122,236,9.7272e-05,89.3555,89.3555,3.0002279508173275e-06,2.8418981330143588e-05,3.2898740207855035e-06,5.513766744067538e-06,8.803640764853043e-06,32
BK,122,232,7.3233e-05,89.5156,89.5156,3.006125284451968e-06,2.8500459550357205e-05,3.3101509814524588e-06,5.510794470791325e-06,8.820945452243784e-06,32
MBK,122,232,5.9836e-05,89.418,89.418,2.997538212640623e-06,2.8440712105359223e-05,3.291297910814825e-06,5.504450290857221e-06,8.795748201672045e-06,32
MBK2,122,232,9.0103e-05,89.2422,89.2422,2.9905513723500584e-06,2.7789938611124304e-05,3.087848025842832e-06,5.500241651806448e-06,8.58808967764928e-06,32
BK,122,232,7.4144e-05,89.5547,89.5547,3.014187471115462e-06,2.858613558824273e-05,3.337854336947499e-06,5.506748182801858e-06,8.844602519749356e-06,32
MBK,122,232,5.8846e-05,89.4375,89.4375,2.9878076307384268e-06,2.8277831550337134e-05,3.2486581544796667e-06,5.518537367561294e-06,8.76719552204096e-06,32
MBK2,122,232,9.1826e-05,89.25,89.25,3.0052863000259515e-06,2.848098158598589e-05,3.307489312657369e-06,5.510994287482163e-06,8.818483600139532e-06,32
BK,122,240,7.7696e-05,89.5234,89.5234,3.0107721395684755e-06,2.8583928174201805e-05,3.3335648890724795e-06,5.501015941483445e-06,8.834580830555924e-06,32
BK,122,236,7.7937e-05,89.3867,89.3867,3.005433800177089e-06,2.8440802231407832e-05,3.299792084276651e-06,5.519124329090631e-06,8.818916413367282e-06,32
MBK,122,236,6.3187e-05,89.3945,89.3945,3.00576658141386e-06,2.843445667876438e-05,3.298757916781956e-06,5.521134984542187e-06,8.819892901324142e-06,32
BK,122,232,7.7338e-05,89.5391,89.5391,3.015401145096535e-06,2.808473191619633e-05,3.1872672720256734e-06,5.5026519406396806e-06,8.689919212665353e-06,32
MBK,122,232,5.7731e-05,89.2266,89.2266,3.011553785032842e-06,2.846589778805552e-05,3.3116432048667377e-06,5.525231226704364e-06,8.836874431571102e-06,32
MBK2,122,232,9.343e-05,89.4258,89.4258,2.9957417049296102e-06,2.841107001995004e-05,3.283753460333813e-06,5.506723205715503e-06,8.790476666049316e-06,32
BK,122,232,7.6378e-05,89.418,89.418,2.98170487109662e-06,2.8312196456746832e-05,3.248946488043289e-06,5.500341560151868e-06,8.749288048195156e-06,32
MBK,122,232,6.0126e-05,89.3906,89.3906,3.008854530024105e-06,2.856539931574197e-05,3.326189605393562e-06,5.5027643375282764e-06,8.828953942921838e-06,32
MBK2,122,232,9.1647e-05,89.3711,89.3711,3.009571882030433e-06,2.8557988717776032e-05,3.3270207171701843e-06,5.504038168932368e-06,8.831058886102551e-06,32
BK,122,232,8.5939e-05,89.3281,89.3281,2.9918939709914496e-06,2.8348362316917693e-05,3.2673926139131088e-06,5.511793554245515e-06,8.779186168158623e-06,32
MBK,122,232,5.7448e-05,89.3477,89.3477,3.0075587955404163e-06,2.850000652113188e-05,3.313745428772108e-06,5.511406409407016e-06,8.825151838179124e-06,32
MBK2,122,232,0.000100192,89.3906,89.3906,2.988195113475527e-06,2.8297398197023044e-05,3.2528798245244628e-06,5.515452697396484e-06,8.768332521920946e-06,32
BK,122,240,8.1443e-05,89.2969,89.2969,3.0208828720933764e-06,2.85257929022726e-05,3.333073222011249e-06,5.531175773256791e-06,8.86424899526804e-06,32
MBK,122,240,6.4982e-05,89.5234,89.5234,2.971322091085558e-06,2.815783165332168e-05,3.2054420087967994e-06,5.51337959922904e-06,8.71882160802584e-06,32
MBK2,122,240,9.5196e-05,89.543,89.543,2.9877213369409927e-06,2.837260044063584e-05,3.265476779045623e-06,5.501465529037831e-06,8.766942308083454e-06,32
BK,122,232,8.3858e-05,89.3203,89.3203,3.011962334297668e-06,2.856128701625323e-05,3.328190440328796e-06,5.509882807139377e-06,8.838073247468172e-06,32
MBK,122,232,6.1146e-05,89.5547,89.5547,2.974813945508484e-06,2.8217443978854943e-05,3.222769244880241e-06,5.506298595247472e-06,8.729067840127713e-06,32
MBK2,122,232,9.2837e-05,89.3828,89.3828,3.0177774722498228e-06,2.849839382674502e-05,3.3302926642324315e-06,5.524844081865865e-06,8.855136746098297e-06,32
MBK,122,290,7.7453e-05,89.5703,89.5703,2.992079255027186e-06,2.839739685081505e-05,3.2770903994477907e-06,5.502639452096503e-06,8.779729851544293e-06,32
MBK2,122,290,0.000107256,89.4258,89.4258,3.040207096684763e-06,2.879000258842148e-05,3.4065863363762217e-06,5.514366194140053e-06,8.920952530516274e-06,32
MBK2,122,240,0.000103923,89.5391,89.5391,3.0082190838852893e-06,2.852521078760457e-05,3.319916544820833e-06,5.507172793269888e-06,8.827089338090721e-06,32
BK,122,232,8.6342e-05,89.293,89.293,3.005198305209428e-06,2.843164582985542e-05,3.2976898603712806e-06,5.520535534469672e-06,8.818225394840954e-06,32
MBK2,122,232,0.000100675,89.6133,89.6133,3.013758982531705e-06,2.843004024872512e-05,3.311982094026528e-06,5.531363101404452e-06,8.843345195430979e-06,32
BK,122,232,9.0841e-05,89.4453,89.4453,2.992830758396324e-06,2.842421063405545e-05,3.283092070916621e-06,5.498842934970583e-06,8.781935005887205e-06,32
BK,122,232,8.56e-05,89.3906,89.3906,2.997459781390744e-06,2.8353188768394285e-05,3.273970952509184e-06,5.52154710646704e-06,8.795518058976224e-06,32
MBK,122,232,6.3402e-05,89.5391,89.5391,2.9849069668089297e-06,2.833977841426849e-05,3.2575931616270204e-06,5.50109087274251e-06,8.75868403436953e-06,32
MBK2,122,232,0.000103137,89.3828,89.3828,2.9841704599196426e-06,2.833361953282429e-05,3.255694271220993e-06,5.5008286133357845e-06,8.756522884556778e-06,32
BK,122,236,9.2672e-05,89.543,89.543,3.000634901383484e-06,2.8469964754984794e-05,3.3000973622999974e-06,5.504737527350301e-06,8.8048348896503e-06,32
MBK,122,236,6.6773e-05,89.3789,89.3789,2.99460063029045e-06,2.841149058104288e-05,3.2822784591553245e-06,5.504849924238898e-06,8.787128383394223e-06,32
MBK,122,240,6.7811e-05,89.5391,89.5391,2.992023998057449e-06,2.838653091019144e-05,3.27429317498705e-06,5.505274534706928e-06,8.779567709693978e-06,32
MBK2,122,240,0.000103031,89.375,89.375,3.0137248914591234e-06,2.8595197290677203e-05,3.338769893236268e-06,5.504475267943576e-06,8.843245161179843e-06,32
BK,122,232,8.9252e-05,89.3789,89.3789,3.009373726415264e-06,2.846331599572099e-05,3.308218479904784e-06,5.52225895342815e-06,8.830477433332935e-06,32
MBK,122,232,5.9229e-05,89.3125,89.3125,3.0142055292569126e-06,2.856499243806164e-05,3.3335987779884585e-06,5.51105673019805e-06,8.844655508186508e-06,32
MBK2,122,232,9.2098e-05,89.5234,89.5234,2.9968900709342848e-06,2.833929963111168e-05,3.271037894604992e-06,5.5228084493279546e-06,8.793846343932947e-06,32
BK,122,232,8.8812e-05,89.5391,89.5391,3.009513882566365e-06,2.760714890354608e-05,3.030695202327349e-06,5.499167637093194e-06,8.529862839420544e-06,32
MBK2,122,232,9.9994e-05,89.3867,89.3867,2.982894705269452e-06,2.831138073306393e-05,3.248166765199706e-06,5.504612641918528e-06,8.752779407118234e-06,32
MBK,122,232,5.8987e-05,89.4375,89.4375,2.9779698606137144e-06,2.826227151997181e-05,3.235264254875664e-06,5.503064062564534e-06,8.738328317440197e-06,32
MBK2,122,232,9.0955e-05,89.5391,89.5391,3.040353013209358e-06,2.882118710638312e-05,3.4116727293358184e-06,5.509707967534894e-06,8.921380696870714e-06,32
MBK,122,232,6.3071e-05,89.3438,89.3438,3.009125910550294e-06,2.86314218248084e-05,3.3393121158901973e-06,5.490438145412213e-06,8.829750261302412e-06,32
BK,122,280,0.000101116,89.3398,89.3398,3.0309479679127336e-06,2.8750290461982985e-05,3.387784376890357e-06,5.505998870211216e-06,8.893783247101574e-06,32
MBK,122,280,7.799e-05,89.2422,89.2422,3.006615775393862e-06,2.843133228691726e-05,3.299588750782512e-06,5.5227959607847765e-06,8.822384711567288e-06,32
MBK2,122,280,0.000113119,89.3945,89.3945,3.019904432770457e-06,2.862721430634828e-05,3.352044626078743e-06,5.509333311239572e-06,8.861377937318314e-06,32
MBK,122,232,6.3103e-05,89.375,89.375,2.990018117438381e-06,2.832342235431653e-05,3.2598651078900864e-06,5.513816698240248e-06,8.773681806130334e-06,32
BK,122,236,8.2923e-05,89.3906,89.3906,3.024436861018093e-06,2.869469379869715e-05,3.368541305941164e-06,5.506136244186166e-06,8.87467755012733e-06,32
MBK,122,236,6.7506e-05,89.3906,89.3906,2.992891156709681e-06,2.830403746068748e-05,3.2596784410726665e-06,5.522433793032633e-06,8.782112234105298e-06,32
MBK2,122,236,0.000103872,89.375,89.375,3.005684463487666e-06,2.8487136515729968e-05,3.309269591859204e-06,5.510382348866472e-06,8.819651940725676e-06,32
BK,122,240,9.0021e-05,89.3359,89.3359,2.9910334491042947e-06,2.8391839913529623e-05,3.274496230710328e-06,5.502164887455763e-06,8.77666111816609e-06,32
MBK,122,240,6.3066e-05,89.3828,89.3828,2.9844845716413886e-06,2.826372806308905e-05,3.2427412053025184e-06,5.514703384805842e-06,8.757444590108361e-06,32
BK,122,232,8.6865e-05,89.3984,89.3984,3.0088814740811903e-06,2.853523355235228e-05,3.322222379996409e-06,5.506810625517744e-06,8.829033005514154e-06,32
MBK,122,232,6.3977e-05,89.5391,89.5391,2.986097757841047e-06,2.829069476499056e-05,3.2492856549826143e-06,5.512892546045123e-06,8.762178201027738e-06,32
MBK2,122,232,0.000107438,89.5312,89.5312,3.0477431162753634e-06,2.887127486328207e-05,3.429661077056917e-06,5.5134045763153945e-06,8.943065653372311e-06,32
BK,122,232,8.5993e-05,89.4375,89.4375,3.025270096635588e-06,2.859612750919264e-05,3.3516040701675465e-06,5.525518463197443e-06,8.877122533364989e-06,32
MBK2,122,232,0.000100127,89.4414,89.4414,2.9675406707877096e-06,2.817719274502996e-05,3.207883677414092e-06,5.499842018424772e-06,8.707725695838864e-06,32
BK,122,236,9.3346e-05,89.5469,89.5469,3.0204310766793344e-06,2.8547363295905447e-05,3.340651839187775e-06,5.522271441971327e-06,8.862923281159101e-06,32
MBK2,122,236,9.7998e-05,89.2422,89.2422,3.029084976768655e-06,2.8681635338393222e-05,3.376323256611829e-06,5.511993370936353e-06,8.888316627548182e-06,32
BK,122,264,9.9172e-05,89.6055,89.6055,2.997528530805781e-06,2.8356077294410023e-05,3.274547341860362e-06,5.521172450171719e-06,8.79571979203208e-06,32
MBK2,122,264,0.000111817,89.3906,89.3906,3.007284895821106e-06,2.818990567867692e-05,3.2187511861099874e-06,5.50027911743598e-06,8.719030303545967e-06,32
BK,122,232,8.6441e-05,89.375,89.375,3.0205992419671376e-06,2.8616467634709647e-05,3.3503493469429213e-06,5.513067385649606e-06,8.863416732592527e-06,32
MBK2,122,232,0.000100613,89.4258,89.4258,3.0249824181637503e-06,2.8590122237496345e-05,3.350485180384638e-06,5.525793211147345e-06,8.876278391531983e-06,32
BK,122,240,9.1842e-05,89.5195,89.5195,3.001923269696947e-06,2.8466026048759224e-05,3.301080418641189e-06,5.507534961022032e-06,8.80861537966322e-06,32
MBK2,122,240,0.000102617,89.4375,89.4375,3.0350054728809567e-06,2.878519780324917e-05,3.398991052522976e-06,5.506698228629148e-06,8.905689281152124e-06,32
BK,122,232,8.7361e-05,89.293,89.293,2.991886752121937e-06,2.835162436959361e-05,3.2675962251885182e-06,5.511568760468322e-06,8.77916498565684e-06,32
MBK,122,232,6.0859e-05,89.4219,89.4219,3.003762426377416e-06,2.797350439721741e-05,3.1461872391697933e-06,5.504462779400399e-06,8.650650018570193e-06,32
MBK2,122,232,0.000100927,89.543,89.543,3.003744213836895e-06,2.8453059426162853e-05,3.300266806876423e-06,5.513691812808475e-06,8.813958619684899e-06,32
BK,122,264,0.000105623,89.3945,89.3945,3.032981577903468e-06,2.7692989577652503e-05,3.0603652260681805e-06,5.5045252221162855e-06,8.564890448184466e-06,32
MBK2,122,264,0.000116841,89.3828,89.3828,3.0080039988522025e-06,2.843407451804509e-05,3.3011145853315e-06,5.52534362359296e-06,8.82645820892446e-06,32
MBK,122,232,6.2591e-05,89.4492,89.4492,2.9964365534438886e-06,2.8435341147769865e-05,3.2888395755138744e-06,5.503676001180224e-06,8.792515576694098e-06,32
MBK2,122,232,0.000100992,89.4375,89.4375,2.979794673900624e-06,2.8245269849555083e-05,3.233213142123797e-06,5.5104697686687135e-06,8.743682910792512e-06,32
BK,122,232,8.7147e-05,89.543,89.543,2.988144275775753e-06,2.83599221792972e-05,3.2657312236915315e-06,5.502452123948842e-06,8.768183347640374e-06,32
MBK,122,232,6.2798e-05,89.4531,89.4531,3.000473154579964e-06,2.835592111682321e-05,3.277955122366061e-06,5.526405149763036e-06,8.804360272129098e-06,32
MBK,122,236,7.102e-05,89.4453,89.4453,3.016760120636541e-06,2.787512555454836e-05,3.117941661016921e-06,5.5088962122283644e-06,8.626837873245284e-06,32
MBK2,122,236,0.000109835,89.2969,89.2969,3.014139931703052e-06,2.854334637299388e-05,3.328885440884166e-06,5.515577582828258e-06,8.844463023712425e-06,32
BK,122,232,8.7904e-05,89.4336,89.4336,3.017156800161809e-06,2.8535707391726427e-05,3.331343776183382e-06,5.52197171693507e-06,8.853315493118451e-06,32
MBK,122,232,6.3413e-05,89.4336,89.4336,3.013646592118582e-06,2.760954006986864e-05,3.0308477024535915e-06,5.503501161575742e-06,8.534348864029333e-06,32
BK,122,232,8.716e-05,89.4062,89.4062,3.0179629961797846e-06,2.854204504386488e-05,3.333497111242256e-06,5.522184022169086e-06,8.855681133411342e-06,32
MBK,122,232,6.2614e-05,89.3906,89.3906,2.9862705358758995e-06,2.8377905580970485e-05,3.266477335395201e-06,5.496207852360158e-06,8.762685187755358e-06,32
MBK2,122,232,0.000101251,89.4336,89.4336,2.9935627821339226e-06,2.8357640200003253e-05,3.270953172315044e-06,5.513129828365493e-06,8.784083000680536e-06,32
MBK,122,232,6.299e-05,89.4844,89.4844,2.9976728574823097e-06,2.8395163545930103e-05,3.2824140148192404e-06,5.513729278438007e-06,8.796143293257246e-06,32
MBK2,122,232,9.9542e-05,89.6992,89.6992,2.9900811508197144e-06,2.765832228957112e-05,3.053736054098137e-06,5.5142288201651016e-06,8.567964874263239e-06,32
BK,122,232,8.625e-05,89.2461,89.2461,3.021307273252334e-06,2.863637041478283e-05,3.3552493508663683e-06,5.510244974891521e-06,8.86549432575789e-06,32
BK,122,274,9.6868e-05,89.5391,89.5391,2.995944150622375e-06,2.8323905183662864e-05,3.26666372444176e-06,5.524406982854657e-06,8.791070707296417e-06,32
MBK2,122,274,0.000113323,89.4219,89.4219,2.9922044871944383e-06,2.8279434892973936e-05,3.253829547505277e-06,5.526267775788085e-06,8.780097323293363e-06,32
MBK,122,232,6.2552e-05,89.3438,89.3438,3.019593272094272e-06,2.8633907227082512e-05,3.352655182118497e-06,5.507809708971934e-06,8.86046489109043e-06,32
MBK2,122,232,0.000101562,89.2461,89.2461,3.0377024997099915e-06,2.878474160328132e-05,3.401822165897961e-06,5.5117810657023366e-06,8.913603231600297e-06,32
BK,122,312,0.000105824,89.3008,89.3008,2.9825146800973475e-06,2.830348262996295e-05,3.2484378765240685e-06,5.50322641362584e-06,8.751664290149907e-06,32
BK,122,232,8.8659e-05,89.418,89.418,3.0199873481329606e-06,2.86190742258742e-05,3.3507393472596847e-06,5.510881890593566e-06,8.861621237853251e-06,32
MBK,122,232,6.3514e-05,89.4297,89.4297,3.0255387121771784e-06,2.8668767206619304e-05,3.370101029413069e-06,5.507809708971934e-06,8.877910738385003e-06,32
MBK2,122,232,0.000100314,89.3906,89.3906,3.010487731866816e-06,2.8496021844909995e-05,3.315983208337925e-06,5.517763077884297e-06,8.833746286222222e-06,32
BK,122,232,8.4382e-05,89.4375,89.4375,2.989713502131909e-06,2.8325718605295865e-05,3.2599328857220444e-06,5.512855080415591e-06,8.772787966137634e-06,32
MBK,122,232,6.3565e-05,89.5273,89.5273,3.0085702391588246e-06,2.85146804877871e-05,3.322595435853448e-06,5.5055243055704754e-06,8.828119741423924e-06,32
MBK2,122,232,9.9687e-05,89.4141,89.4141,2.981291462410519e-06,2.8269871646020315e-05,3.240452592357529e-06,5.507622380824274e-06,8.748074973181802e-06,32
BK,122,236,9.3151e-05,89.4297,89.4297,2.995461778946636e-06,2.832374993807893e-05,3.269919004823818e-06,5.519736267706321e-06,8.789655272530139e-06,32
MBK,122,236,6.7615e-05,89.293,89.293,3.003399571713833e-06,2.775426022779976e-05,3.0770141282755736e-06,5.501777742617265e-06,8.578791870892837e-06,32
BK,122,232,8.6978e-05,89.4219,89.4219,3.03956316307068e-06,2.768189301643776e-05,3.06083994866882e-06,5.513342133599508e-06,8.574182082268328e-06,32
MBK2,122,232,0.000103735,89.5391,89.5391,2.995832547275194e-06,2.8067587498975925e-05,3.1703808696364327e-06,5.49648260031006e-06,8.666863469946492e-06,32
BK,122,236,8.9779e-05,89.3008,89.3008,2.9968472737855084e-06,2.7622186437889e-05,3.039409653748243e-06,5.506423480679246e-06,8.545833134427489e-06,32
MBK,122,236,6.7511e-05,89.3398,89.3398,3.003772653076446e-06,2.8398684634519925e-05,3.293519023700453e-06,5.520523045926496e-06,8.814042069626949e-06,32
MBK2,122,236,0.000105033,89.2891,89.2891,2.992644723978135e-06,2.8373422733800165e-05,3.273716785639341e-06,5.507672334996983e-06,8.781389120636323e-06,32
MBK2,122,232,0.000103415,89.418,89.418,3.035252032581979e-06,2.797265201097025e-05,3.148882796882163e-06,5.49856818702068e-06,8.647450983902844e-06,32
BK,122,232,8.7664e-05,89.5234,89.5234,2.9856390076945293e-06,2.759775726845686e-05,3.0379518748055445e-06,5.50702293075176e-06,8.544974805557304e-06,32
MBK,122,232,6.3684e-05,89.5352,89.5352,2.995958739810957e-06,2.8338670758092328e-05,3.2697662269258465e-06,5.521347289776202e-06,8.791113516702048e-06,32
MBK2,122,232,0.000100528,89.2461,89.2461,3.026366124096214e-06,2.7869404520936866e-05,3.1151777699182925e-06,5.50573661080449e-06,8.620914380722783e-06,32
BK,122,232,8.5722e-05,89.3477,89.3477,3.022516044027921e-06,2.860516429638815e-05,3.3506037915923e-06,5.518437459215875e-06,8.869041250808175e-06,32
MBK,122,232,6.5492e-05,89.3867,89.3867,2.9917575337359017e-06,2.797520110861024e-05,3.1496627975070163e-06,5.499554781931692e-06,8.649217579438708e-06,32
MBK2,122,232,0.000101304,89.2969,89.2969,2.992625872548038e-06,2.791476800133109e-05,3.1301825041442355e-06,5.496757348259962e-06,8.626939852404197e-06,32
MBK,122,232,6.3384e-05,89.2969,89.2969,3.010379538298155e-06,2.858460058362976e-05,3.3329373885712665e-06,5.500491422669996e-06,8.833428811241263e-06,32
